concept:name,time:timestamp,case:concept:name
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:08:08+00:00,34
Требуется ручная проверка,1970-04-26 21:08:09+00:00,34
Проверка архитектором-экспертом,1970-04-26 21:08:10+00:00,34
Отправить запрос на дополнительную экспертизу,1970-04-26 21:08:11+00:00,34
Проверка данных по материалу,1970-04-26 21:08:12+00:00,34
Проверка санэпидем надзором,1970-04-26 21:08:13+00:00,34
Отправка на медосмотр,1970-04-26 21:08:14+00:00,34
Запрос заключения пожарного эксперта,1970-04-26 21:08:15+00:00,34
Медкомиссия,1970-04-26 21:08:16+00:00,34
Требуется ручная проверка,1970-04-26 21:08:17+00:00,34
Ручная проверка пожарного надзора,1970-04-26 21:08:18+00:00,34
Отправка документов со стороны инженерного отдела,1970-04-26 21:08:19+00:00,34
Отправка документов со стороны архитектурного отдела,1970-04-26 21:08:20+00:00,34
Уведомление заявителя о не прохождении надзора,1970-04-26 21:08:21+00:00,34
Исправление замечаний по проекту,1970-04-26 21:08:22+00:00,34
Регистрация заявления,1970-04-26 21:08:23+00:00,34
Проверка инженером-экспертом,1970-04-26 21:08:24+00:00,34
Требуется ручная проверка,1970-04-26 21:08:25+00:00,34
Проверка архитектором-экспертом,1970-04-26 21:08:26+00:00,34
Отправить запрос на дополнительную экспертизу,1970-04-26 21:08:27+00:00,34
Проверка данных по материалу,1970-04-26 21:08:28+00:00,34
Запрос заключения пожарного эксперта,1970-04-26 21:08:29+00:00,34
Проверка инженером экспертом,1970-04-26 21:08:30+00:00,34
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:08:31+00:00,34
Требуется ручная проверка,1970-04-26 21:08:32+00:00,34
Проверка санэпидем надзором,1970-04-26 21:08:33+00:00,34
Отправка документов со стороны архитектурного отдела,1970-04-26 21:08:34+00:00,34
Отправка на медосмотр,1970-04-26 21:08:35+00:00,34
Медкомиссия,1970-04-26 21:08:36+00:00,34
Отправка документов со стороны инженерного отдела,1970-04-26 21:08:37+00:00,34
Формирование пакета документов,1970-04-26 21:08:38+00:00,34
Рассмотрение заместителем руководителя,1970-04-26 21:08:39+00:00,34
Оформление и подписание разрешения,1970-04-26 21:08:40+00:00,34
Уведомить о готовности,1970-04-26 21:08:41+00:00,34
Получение разрешения заявителем,1970-04-26 21:08:42+00:00,34
Внесение в реестр,1970-04-26 21:08:43+00:00,34
Архивирование документов,1970-04-26 21:08:44+00:00,34
Первичная проверка документов,1970-04-26 21:08:45+00:00,35
Уведомить о доработке,1970-04-26 21:08:46+00:00,35
Доработка заявления,1970-04-26 21:08:47+00:00,35
Первичная проверка документов,1970-04-26 21:08:48+00:00,35
Уведомить о доработке,1970-04-26 21:08:49+00:00,35
Доработка заявления,1970-04-26 21:08:50+00:00,35
Первичная проверка документов,1970-04-26 21:08:51+00:00,35
Регистрация заявления,1970-04-26 21:08:52+00:00,35
Проверка архитектором-экспертом,1970-04-26 21:08:53+00:00,35
Запрос заключения пожарного эксперта,1970-04-26 21:08:54+00:00,35
Отправка документов со стороны архитектурного отдела,1970-04-26 21:08:55+00:00,35
Проверка инженером-экспертом,1970-04-26 21:08:56+00:00,35
Требуется ручная проверка,1970-04-26 21:08:57+00:00,35
Проверка инженером экспертом,1970-04-26 21:08:58+00:00,35
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:08:59+00:00,35
Отправка запроса миграционной службе,1970-04-26 21:09:00+00:00,35
Медкомиссия,1970-04-26 21:09:01+00:00,35
Отправка документов со стороны инженерного отдела,1970-04-26 21:09:02+00:00,35
Уведомление заявителя о не прохождении надзора,1970-04-26 21:09:03+00:00,35
Исправление замечаний по проекту,1970-04-26 21:09:04+00:00,35
Регистрация заявления,1970-04-26 21:09:05+00:00,35
Проверка архитектором-экспертом,1970-04-26 21:09:06+00:00,35
Проверка инженером-экспертом,1970-04-26 21:09:07+00:00,35
Требуется ручная проверка,1970-04-26 21:09:08+00:00,35
Проверка инженером экспертом,1970-04-26 21:09:09+00:00,35
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:09:10+00:00,35
Требуется ручная проверка,1970-04-26 21:09:11+00:00,35
Проверка санэпидем надзором,1970-04-26 21:09:12+00:00,35
Отправка документов со стороны инженерного отдела,1970-04-26 21:09:13+00:00,35
Запрос заключения пожарного эксперта,1970-04-26 21:09:14+00:00,35
Требуется ручная проверка,1970-04-26 21:09:15+00:00,35
Ручная проверка пожарного надзора,1970-04-26 21:09:16+00:00,35
Отправка документов со стороны архитектурного отдела,1970-04-26 21:09:17+00:00,35
Уведомление заявителя о не прохождении надзора,1970-04-26 21:09:18+00:00,35
Исправление замечаний по проекту,1970-04-26 21:09:19+00:00,35
Регистрация заявления,1970-04-26 21:09:20+00:00,35
Проверка инженером-экспертом,1970-04-26 21:09:21+00:00,35
Проверка архитектором-экспертом,1970-04-26 21:09:22+00:00,35
Требуется ручная проверка,1970-04-26 21:09:23+00:00,35
Ручная проверка архитектора-эксперта,1970-04-26 21:09:24+00:00,35
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:09:25+00:00,35
Запрос заключения пожарного эксперта,1970-04-26 21:09:26+00:00,35
Требуется ручная проверка,1970-04-26 21:09:27+00:00,35
Требуется ручная проверка,1970-04-26 21:09:28+00:00,35
Проверка санэпидем надзором,1970-04-26 21:09:29+00:00,35
Ручная проверка пожарного надзора,1970-04-26 21:09:30+00:00,35
Отправка документов со стороны архитектурного отдела,1970-04-26 21:09:31+00:00,35
Отправка на медосмотр,1970-04-26 21:09:32+00:00,35
Медкомиссия,1970-04-26 21:09:33+00:00,35
Отправка документов со стороны инженерного отдела,1970-04-26 21:09:34+00:00,35
Формирование пакета документов,1970-04-26 21:09:35+00:00,35
Рассмотрение руководителем,1970-04-26 21:09:36+00:00,35
Отправить уведомление об отказе,1970-04-26 21:09:37+00:00,35
Первичная проверка документов,1970-04-26 21:09:38+00:00,36
Уведомить о доработке,1970-04-26 21:09:39+00:00,36
Доработка заявления,1970-04-26 21:09:40+00:00,36
Первичная проверка документов,1970-04-26 21:09:41+00:00,36
Регистрация заявления,1970-04-26 21:09:42+00:00,36
Проверка архитектором-экспертом,1970-04-26 21:09:43+00:00,36
Требуется ручная проверка,1970-04-26 21:09:44+00:00,36
Ручная проверка архитектора-эксперта,1970-04-26 21:09:45+00:00,36
Проверка инженером-экспертом,1970-04-26 21:09:46+00:00,36
Запрос заключения пожарного эксперта,1970-04-26 21:09:47+00:00,36
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:09:48+00:00,36
Отправка запроса миграционной службе,1970-04-26 21:09:49+00:00,36
Требуется ручная проверка,1970-04-26 21:09:50+00:00,36
Ручная проверка пожарного надзора,1970-04-26 21:09:51+00:00,36
Отправка документов со стороны инженерного отдела,1970-04-26 21:09:52+00:00,36
Отправка документов со стороны архитектурного отдела,1970-04-26 21:09:53+00:00,36
Формирование пакета документов,1970-04-26 21:09:54+00:00,36
Рассмотрение заместителем руководителя,1970-04-26 21:09:55+00:00,36
Оформление и подписание разрешения,1970-04-26 21:09:56+00:00,36
Уведомить о готовности,1970-04-26 21:09:57+00:00,36
Получение разрешения заявителем,1970-04-26 21:09:58+00:00,36
Внесение в реестр,1970-04-26 21:09:59+00:00,36
Архивирование документов,1970-04-26 21:10:00+00:00,36
Первичная проверка документов,1970-04-26 21:10:01+00:00,37
Уведомить о доработке,1970-04-26 21:10:02+00:00,37
Доработка заявления,1970-04-26 21:10:03+00:00,37
Первичная проверка документов,1970-04-26 21:10:04+00:00,37
Уведомить о доработке,1970-04-26 21:10:05+00:00,37
Доработка заявления,1970-04-26 21:10:06+00:00,37
Первичная проверка документов,1970-04-26 21:10:07+00:00,37
Уведомить о доработке,1970-04-26 21:10:08+00:00,37
Доработка заявления,1970-04-26 21:10:09+00:00,37
Первичная проверка документов,1970-04-26 21:10:10+00:00,37
Регистрация заявления,1970-04-26 21:10:11+00:00,37
Проверка архитектором-экспертом,1970-04-26 21:10:12+00:00,37
Требуется ручная проверка,1970-04-26 21:10:13+00:00,37
Ручная проверка архитектора-эксперта,1970-04-26 21:10:14+00:00,37
Проверка инженером-экспертом,1970-04-26 21:10:15+00:00,37
Требуется ручная проверка,1970-04-26 21:10:16+00:00,37
Запрос заключения пожарного эксперта,1970-04-26 21:10:17+00:00,37
Проверка инженером экспертом,1970-04-26 21:10:18+00:00,37
Требуется ручная проверка,1970-04-26 21:10:19+00:00,37
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:10:20+00:00,37
Требуется ручная проверка,1970-04-26 21:10:21+00:00,37
Проверка санэпидем надзором,1970-04-26 21:10:22+00:00,37
Ручная проверка пожарного надзора,1970-04-26 21:10:23+00:00,37
Отправка документов со стороны архитектурного отдела,1970-04-26 21:10:24+00:00,37
Отправка документов со стороны инженерного отдела,1970-04-26 21:10:25+00:00,37
Уведомление заявителя о не прохождении надзора,1970-04-26 21:10:26+00:00,37
Исправление замечаний по проекту,1970-04-26 21:10:27+00:00,37
Регистрация заявления,1970-04-26 21:10:28+00:00,37
Проверка инженером-экспертом,1970-04-26 21:10:29+00:00,37
Проверка архитектором-экспертом,1970-04-26 21:10:30+00:00,37
Отправить запрос на дополнительную экспертизу,1970-04-26 21:10:31+00:00,37
Проверка данных по материалу,1970-04-26 21:10:32+00:00,37
Запрос заключения пожарного эксперта,1970-04-26 21:10:33+00:00,37
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:10:34+00:00,37
Отправка документов со стороны архитектурного отдела,1970-04-26 21:10:35+00:00,37
Отправка документов со стороны инженерного отдела,1970-04-26 21:10:36+00:00,37
Уведомление заявителя о не прохождении надзора,1970-04-26 21:10:37+00:00,37
Исправление замечаний по проекту,1970-04-26 21:10:38+00:00,37
Регистрация заявления,1970-04-26 21:10:39+00:00,37
Проверка архитектором-экспертом,1970-04-26 21:10:40+00:00,37
Отправить запрос на дополнительную экспертизу,1970-04-26 21:10:41+00:00,37
Проверка инженером-экспертом,1970-04-26 21:10:42+00:00,37
Требуется ручная проверка,1970-04-26 21:10:43+00:00,37
Проверка инженером экспертом,1970-04-26 21:10:44+00:00,37
Проверка данных по материалу,1970-04-26 21:10:45+00:00,37
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:10:46+00:00,37
Отправка на медосмотр,1970-04-26 21:10:47+00:00,37
Запрос заключения пожарного эксперта,1970-04-26 21:10:48+00:00,37
Отправка документов со стороны архитектурного отдела,1970-04-26 21:10:49+00:00,37
Медкомиссия,1970-04-26 21:10:50+00:00,37
Отправка документов со стороны инженерного отдела,1970-04-26 21:10:51+00:00,37
Уведомление заявителя о не прохождении надзора,1970-04-26 21:10:52+00:00,37
Исправление замечаний по проекту,1970-04-26 21:10:53+00:00,37
Регистрация заявления,1970-04-26 21:10:54+00:00,37
Проверка инженером-экспертом,1970-04-26 21:10:55+00:00,37
Проверка архитектором-экспертом,1970-04-26 21:10:56+00:00,37
Требуется ручная проверка,1970-04-26 21:10:57+00:00,37
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:10:58+00:00,37
Ручная проверка архитектора-эксперта,1970-04-26 21:10:59+00:00,37
Запрос заключения пожарного эксперта,1970-04-26 21:11:00+00:00,37
Отправка документов со стороны инженерного отдела,1970-04-26 21:11:01+00:00,37
Требуется ручная проверка,1970-04-26 21:11:02+00:00,37
Ручная проверка пожарного надзора,1970-04-26 21:11:03+00:00,37
Отправка документов со стороны архитектурного отдела,1970-04-26 21:11:04+00:00,37
Формирование пакета документов,1970-04-26 21:11:05+00:00,37
Рассмотрение руководителем,1970-04-26 21:11:06+00:00,37
Отправить уведомление об отказе,1970-04-26 21:11:07+00:00,37
Первичная проверка документов,1970-04-26 21:11:08+00:00,38
Регистрация заявления,1970-04-26 21:11:09+00:00,38
Проверка архитектором-экспертом,1970-04-26 21:11:10+00:00,38
Проверка инженером-экспертом,1970-04-26 21:11:11+00:00,38
Требуется ручная проверка,1970-04-26 21:11:12+00:00,38
Ручная проверка архитектора-эксперта,1970-04-26 21:11:13+00:00,38
Требуется ручная проверка,1970-04-26 21:11:14+00:00,38
Запрос заключения пожарного эксперта,1970-04-26 21:11:15+00:00,38
Требуется ручная проверка,1970-04-26 21:11:16+00:00,38
Ручная проверка пожарного надзора,1970-04-26 21:11:17+00:00,38
Отправка документов со стороны архитектурного отдела,1970-04-26 21:11:18+00:00,38
Проверка инженером экспертом,1970-04-26 21:11:19+00:00,38
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:11:20+00:00,38
Отправка на медосмотр,1970-04-26 21:11:21+00:00,38
Медкомиссия,1970-04-26 21:11:22+00:00,38
Отправка документов со стороны инженерного отдела,1970-04-26 21:11:23+00:00,38
Формирование пакета документов,1970-04-26 21:11:24+00:00,38
Рассмотрение заместителем руководителя,1970-04-26 21:11:25+00:00,38
Отправить уведомление об отказе,1970-04-26 21:11:26+00:00,38
Первичная проверка документов,1970-04-26 21:11:27+00:00,39
Уведомить о доработке,1970-04-26 21:11:28+00:00,39
Доработка заявления,1970-04-26 21:11:29+00:00,39
Первичная проверка документов,1970-04-26 21:11:30+00:00,39
Уведомить о доработке,1970-04-26 21:11:31+00:00,39
Доработка заявления,1970-04-26 21:11:32+00:00,39
Первичная проверка документов,1970-04-26 21:11:33+00:00,39
Уведомить о доработке,1970-04-26 21:11:34+00:00,39
Доработка заявления,1970-04-26 21:11:35+00:00,39
Первичная проверка документов,1970-04-26 21:11:36+00:00,39
Регистрация заявления,1970-04-26 21:11:37+00:00,39
Проверка инженером-экспертом,1970-04-26 21:11:38+00:00,39
Требуется ручная проверка,1970-04-26 21:11:39+00:00,39
Проверка архитектором-экспертом,1970-04-26 21:11:40+00:00,39
Отправить запрос на дополнительную экспертизу,1970-04-26 21:11:41+00:00,39
Проверка инженером экспертом,1970-04-26 21:11:42+00:00,39
Проверка данных по материалу,1970-04-26 21:11:43+00:00,39
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:11:44+00:00,39
Отправка документов со стороны инженерного отдела,1970-04-26 21:11:45+00:00,39
Запрос заключения пожарного эксперта,1970-04-26 21:11:46+00:00,39
Требуется ручная проверка,1970-04-26 21:11:47+00:00,39
Ручная проверка пожарного надзора,1970-04-26 21:11:48+00:00,39
Отправка документов со стороны архитектурного отдела,1970-04-26 21:11:49+00:00,39
Формирование пакета документов,1970-04-26 21:11:50+00:00,39
Рассмотрение заместителем руководителя,1970-04-26 21:11:51+00:00,39
Оформление и подписание разрешения,1970-04-26 21:11:52+00:00,39
Уведомить о готовности,1970-04-26 21:11:53+00:00,39
Получение разрешения заявителем,1970-04-26 21:11:54+00:00,39
Внесение в реестр,1970-04-26 21:11:55+00:00,39
Архивирование документов,1970-04-26 21:11:56+00:00,39
Первичная проверка документов,1970-04-26 21:11:57+00:00,40
Регистрация заявления,1970-04-26 21:11:58+00:00,40
Проверка инженером-экспертом,1970-04-26 21:11:59+00:00,40
Проверка архитектором-экспертом,1970-04-26 21:12:00+00:00,40
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:12:01+00:00,40
Отправка запроса миграционной службе,1970-04-26 21:12:02+00:00,40
Медкомиссия,1970-04-26 21:12:03+00:00,40
Отправка документов со стороны инженерного отдела,1970-04-26 21:12:04+00:00,40
Запрос заключения пожарного эксперта,1970-04-26 21:12:05+00:00,40
Требуется ручная проверка,1970-04-26 21:12:06+00:00,40
Ручная проверка пожарного надзора,1970-04-26 21:12:07+00:00,40
Отправка документов со стороны архитектурного отдела,1970-04-26 21:12:08+00:00,40
Формирование пакета документов,1970-04-26 21:12:09+00:00,40
Рассмотрение заместителем руководителя,1970-04-26 21:12:10+00:00,40
Отправить уведомление об отказе,1970-04-26 21:12:11+00:00,40
Первичная проверка документов,1970-04-26 21:12:12+00:00,41
Уведомить о доработке,1970-04-26 21:12:13+00:00,41
Доработка заявления,1970-04-26 21:12:14+00:00,41
Первичная проверка документов,1970-04-26 21:12:15+00:00,41
Регистрация заявления,1970-04-26 21:12:16+00:00,41
Проверка инженером-экспертом,1970-04-26 21:12:17+00:00,41
Требуется ручная проверка,1970-04-26 21:12:18+00:00,41
Проверка архитектором-экспертом,1970-04-26 21:12:19+00:00,41
Требуется ручная проверка,1970-04-26 21:12:20+00:00,41
Проверка инженером экспертом,1970-04-26 21:12:21+00:00,41
Ручная проверка архитектора-эксперта,1970-04-26 21:12:22+00:00,41
Запрос заключения пожарного эксперта,1970-04-26 21:12:23+00:00,41
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:12:24+00:00,41
Отправка документов со стороны инженерного отдела,1970-04-26 21:12:25+00:00,41
Отправка документов со стороны архитектурного отдела,1970-04-26 21:12:26+00:00,41
Уведомление заявителя о не прохождении надзора,1970-04-26 21:12:27+00:00,41
Исправление замечаний по проекту,1970-04-26 21:12:28+00:00,41
Регистрация заявления,1970-04-26 21:12:29+00:00,41
Проверка инженером-экспертом,1970-04-26 21:12:30+00:00,41
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:12:31+00:00,41
Отправка на медосмотр,1970-04-26 21:12:32+00:00,41
Проверка архитектором-экспертом,1970-04-26 21:12:33+00:00,41
Медкомиссия,1970-04-26 21:12:34+00:00,41
Отправить запрос на дополнительную экспертизу,1970-04-26 21:12:35+00:00,41
Проверка данных по материалу,1970-04-26 21:12:36+00:00,41
Отправка документов со стороны инженерного отдела,1970-04-26 21:12:37+00:00,41
Запрос заключения пожарного эксперта,1970-04-26 21:12:38+00:00,41
Отправка документов со стороны архитектурного отдела,1970-04-26 21:12:39+00:00,41
Уведомление заявителя о не прохождении надзора,1970-04-26 21:12:40+00:00,41
Исправление замечаний по проекту,1970-04-26 21:12:41+00:00,41
Регистрация заявления,1970-04-26 21:12:42+00:00,41
Проверка инженером-экспертом,1970-04-26 21:12:43+00:00,41
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:12:44+00:00,41
Проверка архитектором-экспертом,1970-04-26 21:12:45+00:00,41
Отправить запрос на дополнительную экспертизу,1970-04-26 21:12:46+00:00,41
Отправка документов со стороны инженерного отдела,1970-04-26 21:12:47+00:00,41
Проверка данных по материалу,1970-04-26 21:12:48+00:00,41
Запрос заключения пожарного эксперта,1970-04-26 21:12:49+00:00,41
Отправка документов со стороны архитектурного отдела,1970-04-26 21:12:50+00:00,41
Формирование пакета документов,1970-04-26 21:12:51+00:00,41
Рассмотрение заместителем руководителя,1970-04-26 21:12:52+00:00,41
Отправить уведомление об отказе,1970-04-26 21:12:53+00:00,41
Первичная проверка документов,1970-04-26 21:12:54+00:00,42
Регистрация заявления,1970-04-26 21:12:55+00:00,42
Проверка инженером-экспертом,1970-04-26 21:12:56+00:00,42
Проверка архитектором-экспертом,1970-04-26 21:12:57+00:00,42
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:12:58+00:00,42
Отправить запрос на дополнительную экспертизу,1970-04-26 21:12:59+00:00,42
Проверка данных по материалу,1970-04-26 21:13:00+00:00,42
Требуется ручная проверка,1970-04-26 21:13:01+00:00,42
Проверка санэпидем надзором,1970-04-26 21:13:02+00:00,42
Отправка документов со стороны инженерного отдела,1970-04-26 21:13:03+00:00,42
Запрос заключения пожарного эксперта,1970-04-26 21:13:04+00:00,42
Отправка документов со стороны архитектурного отдела,1970-04-26 21:13:05+00:00,42
Уведомление заявителя о не прохождении надзора,1970-04-26 21:13:06+00:00,42
Исправление замечаний по проекту,1970-04-26 21:13:07+00:00,42
Регистрация заявления,1970-04-26 21:13:08+00:00,42
Проверка архитектором-экспертом,1970-04-26 21:13:09+00:00,42
Проверка инженером-экспертом,1970-04-26 21:13:10+00:00,42
Отправить запрос на дополнительную экспертизу,1970-04-26 21:13:11+00:00,42
Проверка данных по материалу,1970-04-26 21:13:12+00:00,42
Запрос заключения пожарного эксперта,1970-04-26 21:13:13+00:00,42
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:13:14+00:00,42
Отправка документов со стороны архитектурного отдела,1970-04-26 21:13:15+00:00,42
Отправка документов со стороны инженерного отдела,1970-04-26 21:13:16+00:00,42
Уведомление заявителя о не прохождении надзора,1970-04-26 21:13:17+00:00,42
Исправление замечаний по проекту,1970-04-26 21:13:18+00:00,42
Регистрация заявления,1970-04-26 21:13:19+00:00,42
Проверка инженером-экспертом,1970-04-26 21:13:20+00:00,42
Требуется ручная проверка,1970-04-26 21:13:21+00:00,42
Проверка архитектором-экспертом,1970-04-26 21:13:22+00:00,42
Требуется ручная проверка,1970-04-26 21:13:23+00:00,42
Ручная проверка архитектора-эксперта,1970-04-26 21:13:24+00:00,42
Проверка инженером экспертом,1970-04-26 21:13:25+00:00,42
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:13:26+00:00,42
Отправка документов со стороны инженерного отдела,1970-04-26 21:13:27+00:00,42
Запрос заключения пожарного эксперта,1970-04-26 21:13:28+00:00,42
Требуется ручная проверка,1970-04-26 21:13:29+00:00,42
Ручная проверка пожарного надзора,1970-04-26 21:13:30+00:00,42
Отправка документов со стороны архитектурного отдела,1970-04-26 21:13:31+00:00,42
Формирование пакета документов,1970-04-26 21:13:32+00:00,42
Рассмотрение руководителем,1970-04-26 21:13:33+00:00,42
Оформление и подписание разрешения,1970-04-26 21:13:34+00:00,42
Уведомить о готовности,1970-04-26 21:13:35+00:00,42
Получение разрешения заявителем,1970-04-26 21:13:36+00:00,42
Внесение в реестр,1970-04-26 21:13:37+00:00,42
Архивирование документов,1970-04-26 21:13:38+00:00,42
Первичная проверка документов,1970-04-26 21:13:39+00:00,43
Регистрация заявления,1970-04-26 21:13:40+00:00,43
Проверка инженером-экспертом,1970-04-26 21:13:41+00:00,43
Проверка архитектором-экспертом,1970-04-26 21:13:42+00:00,43
Требуется ручная проверка,1970-04-26 21:13:43+00:00,43
Ручная проверка архитектора-эксперта,1970-04-26 21:13:44+00:00,43
Запрос заключения пожарного эксперта,1970-04-26 21:13:45+00:00,43
Требуется ручная проверка,1970-04-26 21:13:46+00:00,43
Требуется ручная проверка,1970-04-26 21:13:47+00:00,43
Проверка инженером экспертом,1970-04-26 21:13:48+00:00,43
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:13:49+00:00,43
Ручная проверка пожарного надзора,1970-04-26 21:13:50+00:00,43
Отправка документов со стороны архитектурного отдела,1970-04-26 21:13:51+00:00,43
Отправка запроса миграционной службе,1970-04-26 21:13:52+00:00,43
Медкомиссия,1970-04-26 21:13:53+00:00,43
Отправка документов со стороны инженерного отдела,1970-04-26 21:13:54+00:00,43
Уведомление заявителя о не прохождении надзора,1970-04-26 21:13:55+00:00,43
Исправление замечаний по проекту,1970-04-26 21:13:56+00:00,43
Регистрация заявления,1970-04-26 21:13:57+00:00,43
Проверка архитектором-экспертом,1970-04-26 21:13:58+00:00,43
Требуется ручная проверка,1970-04-26 21:13:59+00:00,43
Ручная проверка архитектора-эксперта,1970-04-26 21:14:00+00:00,43
Проверка инженером-экспертом,1970-04-26 21:14:01+00:00,43
Требуется ручная проверка,1970-04-26 21:14:02+00:00,43
Проверка инженером экспертом,1970-04-26 21:14:03+00:00,43
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:14:04+00:00,43
Запрос заключения пожарного эксперта,1970-04-26 21:14:05+00:00,43
Отправка на медосмотр,1970-04-26 21:14:06+00:00,43
Отправка документов со стороны архитектурного отдела,1970-04-26 21:14:07+00:00,43
Медкомиссия,1970-04-26 21:14:08+00:00,43
Отправка документов со стороны инженерного отдела,1970-04-26 21:14:09+00:00,43
Уведомление заявителя о не прохождении надзора,1970-04-26 21:14:10+00:00,43
Исправление замечаний по проекту,1970-04-26 21:14:11+00:00,43
Регистрация заявления,1970-04-26 21:14:12+00:00,43
Проверка архитектором-экспертом,1970-04-26 21:14:13+00:00,43
Требуется ручная проверка,1970-04-26 21:14:14+00:00,43
Проверка инженером-экспертом,1970-04-26 21:14:15+00:00,43
Ручная проверка архитектора-эксперта,1970-04-26 21:14:16+00:00,43
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:14:17+00:00,43
Отправка на медосмотр,1970-04-26 21:14:18+00:00,43
Запрос заключения пожарного эксперта,1970-04-26 21:14:19+00:00,43
Медкомиссия,1970-04-26 21:14:20+00:00,43
Отправка документов со стороны инженерного отдела,1970-04-26 21:14:21+00:00,43
Отправка документов со стороны архитектурного отдела,1970-04-26 21:14:22+00:00,43
Формирование пакета документов,1970-04-26 21:14:23+00:00,43
Рассмотрение заместителем руководителя,1970-04-26 21:14:24+00:00,43
Оформление и подписание разрешения,1970-04-26 21:14:25+00:00,43
Уведомить о готовности,1970-04-26 21:14:26+00:00,43
Получение разрешения заявителем,1970-04-26 21:14:27+00:00,43
Внесение в реестр,1970-04-26 21:14:28+00:00,43
Архивирование документов,1970-04-26 21:14:29+00:00,43
Первичная проверка документов,1970-04-26 21:14:30+00:00,44
Регистрация заявления,1970-04-26 21:14:31+00:00,44
Проверка инженером-экспертом,1970-04-26 21:14:32+00:00,44
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:14:33+00:00,44
Требуется ручная проверка,1970-04-26 21:14:34+00:00,44
Проверка санэпидем надзором,1970-04-26 21:14:35+00:00,44
Отправка документов со стороны инженерного отдела,1970-04-26 21:14:36+00:00,44
Проверка архитектором-экспертом,1970-04-26 21:14:37+00:00,44
Запрос заключения пожарного эксперта,1970-04-26 21:14:38+00:00,44
Отправка документов со стороны архитектурного отдела,1970-04-26 21:14:39+00:00,44
Формирование пакета документов,1970-04-26 21:14:40+00:00,44
Рассмотрение заместителем руководителя,1970-04-26 21:14:41+00:00,44
Оформление и подписание разрешения,1970-04-26 21:14:42+00:00,44
Уведомить о готовности,1970-04-26 21:14:43+00:00,44
Получение разрешения заявителем,1970-04-26 21:14:44+00:00,44
Внесение в реестр,1970-04-26 21:14:45+00:00,44
Архивирование документов,1970-04-26 21:14:46+00:00,44
Первичная проверка документов,1970-04-26 21:14:47+00:00,45
Регистрация заявления,1970-04-26 21:14:48+00:00,45
Проверка архитектором-экспертом,1970-04-26 21:14:49+00:00,45
Проверка инженером-экспертом,1970-04-26 21:14:50+00:00,45
Требуется ручная проверка,1970-04-26 21:14:51+00:00,45
Отправить запрос на дополнительную экспертизу,1970-04-26 21:14:52+00:00,45
Проверка данных по материалу,1970-04-26 21:14:53+00:00,45
Запрос заключения пожарного эксперта,1970-04-26 21:14:54+00:00,45
Требуется ручная проверка,1970-04-26 21:14:55+00:00,45
Проверка инженером экспертом,1970-04-26 21:14:56+00:00,45
Ручная проверка пожарного надзора,1970-04-26 21:14:57+00:00,45
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:14:58+00:00,45
Требуется ручная проверка,1970-04-26 21:14:59+00:00,45
Отправка документов со стороны архитектурного отдела,1970-04-26 21:15:00+00:00,45
Проверка санэпидем надзором,1970-04-26 21:15:01+00:00,45
Отправка на медосмотр,1970-04-26 21:15:02+00:00,45
Медкомиссия,1970-04-26 21:15:03+00:00,45
Отправка документов со стороны инженерного отдела,1970-04-26 21:15:04+00:00,45
Уведомление заявителя о не прохождении надзора,1970-04-26 21:15:05+00:00,45
Исправление замечаний по проекту,1970-04-26 21:15:06+00:00,45
Регистрация заявления,1970-04-26 21:15:07+00:00,45
Проверка архитектором-экспертом,1970-04-26 21:15:08+00:00,45
Запрос заключения пожарного эксперта,1970-04-26 21:15:09+00:00,45
Отправка документов со стороны архитектурного отдела,1970-04-26 21:15:10+00:00,45
Проверка инженером-экспертом,1970-04-26 21:15:11+00:00,45
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:15:12+00:00,45
Отправка запроса миграционной службе,1970-04-26 21:15:13+00:00,45
Медкомиссия,1970-04-26 21:15:14+00:00,45
Отправка документов со стороны инженерного отдела,1970-04-26 21:15:15+00:00,45
